input_id,input_url,restaurant_page_id,rating_count,restaurant_json_url,restaurant_id,restaurant_name,advertiser_flag,review_id,reviewer_id,review_date,review_rating,photo_count,useful_count,funny_count,cool_count,is_updated,restaurant_replies,review_content,review_count,reviews_per_page,start_review
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=10,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,KKc_0l4MGZxAUxoB-NV14w,dIQnYbjf-rTxn5dQoRr0bg,4/30/2023,3,1,1,0,0,False,,"Mamahuhu = so so = meh<br><br>To be perfectly clear, it&#39;s not where you go for authentic Chinese food. After all, the menu includes a chicken sandwich. <br><br>That said, their broccoli beef is actually pretty good. I&#39;d order it again.",359,10,10
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=10,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,zLOC13IBhnuVdGVU4Hk3OQ,uvE2FrKuVzr6UlC2CeKYNw,4/29/2023,4,4,1,0,0,False,,"This is a fast casual American Chinese restaurant. For dine in: you order at the counter, find a table to sit, and they bring the dishes out to you. You can order to go in person, online, through phone, or through any delivery apps. There&#39;s only street parking around here, so it can be challenging at times. I came here for Saturday lunch and there was no line to order. The food came out shortly after. <br><br>I tried the sweet and sour chicken, broccoli and mushroom, egg rolls, jade fried rice, tomato garlic chow mein (with curry powder), egg rolls, and laaaaazi chicken. Both chicken dishes were crispy and full of flavor. The tomato garlic chow mein with a &#34;secret menu&#34; add on of curry powder really elevated the dish. Overall, everything was flavorful and tasty. Recommend this place if you are in the area and looking for a quick bite.",359,10,10
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=10,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,2FrLgL6jdGSRIz84O0HSlg,wcf29i2VrUNLn1FqVwjb1A,3/16/2023,4,10,6,2,8,False,,"Cut and pasted from website:<br>Mamahuhu is devoted to cooking Chinese-American dishes from scratch with organically grown local produce and transparently raised animals.<br><br>Quality/Quantity - <br>Simple menu done well.<br>Jade Fried Rice - Least impressive of the 3 dishes.  And the least amount of quantity. Especially for $10.<br>Kung Pao Chicken - Fresh, good flavors and textures.  Family style, and with decent quantity. You also have the option for rice plates which is $2 cheaper.<br>Mapo Tofu With Pork - This was the favorite, GREAT flavors and textures, especially the silken tofu. Also generous portions.  You also have the option for rice plates which is $2 cheaper.<br><br>Next time, I will try your signature item; spicy chicken sandwich and boba soft serve...?<br><br>Atmosphere - <br>Open 7 days a week from 11:30am to 9pm.<br>Street parking, good luck; we got lucky and got a space right in front.<br>Small cool new location, cool decor, see pictures.<br><br>Service - Counter service, okay.<br>Nice, friendly and did everything we asked.<br>But nothing more.<br><br>Price -  $48 + generous tip.  <br>$48 includes the 4% SF Health Mandate and the 1% Zero &#34;Foodprint&#34; charges.<br><br>Owner Comment -  Congrats on your 3 locations. I think this is your first one, open in 2020...? Very aggressive growth plan.",359,10,10
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=10,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,SM60GXdwkJ4BtG6ePD7HJQ,Y7myGNMQRsEtFhfXIxoKug,7/26/2023,3,2,0,0,0,False,,"I wanted to try this spot out because I saw that they served vegan, oatmilk soft serve. Sooooo good for anyone wondering!!<br><br>To chase the icecream, we ordered the mapo tofu as a bowl and the garlic noodles. The noodles were surprisingly good. Especially after experiencing the mapo tofu  The spice and numbing barely existed and that rice, man..... that rice was really stale and hard  <br><br>On the other hand I loved the bathroom. And the decor was cute. And the person on the register was kind. <br><br>I don&#39;t think I&#39;ll come back.",359,10,10
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=10,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,IxJH_p1yUviApp_Z0K6rTg,gSeG-Kj9t2hmV-VcLKKHBA,3/26/2023,4,4,1,1,1,False,,"Marked to come because of the Michelin star owner. The indoor was clean with colorful decor to lighten your mood, the staff were super friendly. It&#39;s casual cafe style where you order at the counter, get a number, and they&#39;ll bring the food to your table. They also have an outdoor area which can accommodate several 2-people parties.<br><br>Overall the food was so-so, just like the meaning of the restaurant name. I gave one extra star because of the friendly staff and nice indoor environment.<br>- the sweet and spicy chicken sandwich: the bun was quite unique - they used the Cantonese style pineapple bread. The fried chicken was crispy. The flavor was sweet and citrusy. I didn&#39;t sense the spicy part of it though. Overall, it&#39;s a solid chicken sandwich, different from the norm. <br>- Mapo tofu plate with upgraded jade fried rice: I would recommend to pair Mapo tofu with white rice instead because both items were quite salty. I think they adjusted the Mapo tofu to more broad audience. To me, I would prefer it to have more numbness taste. <br>- chrysanthemum salad: another dish I&#39;ve never had before. It&#39;s a refreshing dish and more on the tart side.",359,10,10
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=10,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,fGT9kYI3mpm8-fshZW-UZQ,QL0lItCDmblgcvzYfSalzA,3/31/2023,2,3,1,1,0,False,,"Mamahuhu means mediocre in Mandarin, and unfortunately...this restaurant lives up to its name. I hate writing bad reviews about places that serve Taiwanese cuisine but this place really just did not live up to my expectations. <br><br>Walked in at 2pm on a Saturday, no line! Really pleasant modern decor. <br><br>Asked the cashier what they recommended, and I decided to get the sweet and sour 1/2 cauliflower + 1/2 chicken rice plate. Oh man....the sourness of the sauce almost made me cry. And the veggies didn&#39;t even taste fully cooked! Prices were average and on par with what you&#39;d expect to pay for SF. But come on...a basic sweet and sour sauce you can&#39;t even do right? <br><br>Sigh. <br><br>I want to support but doubt I&#39;ll come back unless I had no choice.",359,10,10
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=10,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,A2cGgqvBpz1aI10aBzHnAg,FatuNr2LtAMVE-HKe1Hduw,8/22/2023,5,0,0,0,0,False,,"Easy going place where tasty food is served. Surprised by the level of flavour this place offer, especially when the name in Chinese literally means &#34;half effort&#34;!<br>Food: 5/5  |  Service: 4/5  |  Atmosphere: 5/5",359,10,10
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=10,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,Wv_6I8Veov5NubS7190ABA,B1RnKBvkKQWOVmNvsmXyog,8/6/2023,5,1,1,0,1,False,,"Got the take out order and this sweet &amp; sour chicken was amazing. The crunchy chicken and sauce was perfection. Also, got the small soup on the side that thought a little pricey at first but after give a try this umami taste was worth it. Quick service and cleanliness inside!!",359,10,10
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=10,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,6wRGV8BsBlMcg6OnVKL_rQ,idMjVjt9WSkeNvfI39TGOA,12/27/2022,4,5,5,0,4,False,,"What a great little casual spot for some bomb bites. My friend had raved about this spot for me, and I was pretty impressed. It&#39;s obviously a step down from the more upscale Chinese food in the city, but still worth the visit for a quick meal. <br><br>The Rice Plates are pretty affordable and come with a decent amount of food. I got the Sweet &amp; Sour Chicken Rice Plate, which came with a generous portion of chicken. The sweet &amp; sour sauce did not skimp out on the flavor, and the chicken was very crunchy. We also got the Egg Rolls and the West Lake Beef Soup. The Egg Rolls were great and pretty standard. The soup was hearty and tasty, though it wasn&#39;t what we expected. It was more like ground beef in a thick stew. My friend got the Mapo Tofu, which seems like a popular option, though it is pretty freaking spicy. <br><br>I think they may have forgotten about my friend&#39;s Mapo Tofu initially because that took forever to come out and we had to remind them. They brought it out pretty soon afterwards though.",359,10,10
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=10,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,X9nRXWEy30_sB7sGSTA6SA,oQM1HlheCRO0-HRqZOUETg,1/8/2023,4,4,3,0,4,False,,"A new year comes new eats! Mamahuhu you are up! I passed by this spot plenty of times and can&#39;t believe I never tried their food. I did take out for our Friday night date/movie night at home and it did not disappoint. Mamahuhu is classic Chinese food with a fusion twist in a healthy kind of way. <br><br>I ordered the sweet &amp; sour chicken, cucumber salad, broccoli &amp; shrooms and the tomato garlic chow mein. We still had leftovers for the next night&#39;s dinner! Plenty of food but what I like about this spot is plenty of veggies in every dish. All their meat dishes had veggies even the chow mein was stuffed with bell peppers. Colorful dishes, good tasting food, my appetite is revved up for this casual spot!",359,10,10
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=20,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,KxWlO814DbT9wBZk8x4SLQ,OkabtEr5WyICLOuqchOyOg,8/25/2023,5,1,1,1,1,False,,Top 5 best chicken sandwiches of my life. Make sure to also get the boba ice cream! It was gas,359,10,20
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=20,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,QdkTfu9ZprRzVrTravBKhA,Cwr5JTrreIQLCdjCk3X-fA,1/31/2023,3,3,1,1,1,False,,"I&#39;ve been here twice and I&#39;m sad to say it falls short for me. The restaurant itself is beautifully and thoughtfully decorated, I wish I could say the same about the food. Don&#39;t get me wrong, the food isn&#39;t bad.. it&#39;s just not remarkable. <br><br>SWEET AND SOUR CHICKEN RICE PLATE:<br>Chicken is nice and crispy, the sauce is sweet and sour, but the bell peppers with it felt like they were prepared separately and added in later as they were cold compared to the chicken. Just a disappointing bite. <br><br>WEST LAKE BEEF SOUP:<br>comforting and warm on a cold day, silky tofu texture and the crumbles of beef add some nice flavor. Unfortunately, felt a bit sick after finishing this bowl. <br><br>I don&#39;t think I&#39;ll be back, but props to the interior designer!",359,10,20
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=20,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,lXY86dZRNKLcQ-YqTQmN9Q,DEh0HTxjGY3pkMVHMlz6vA,3/13/2023,5,1,0,0,0,False,,"Big big fan of Mamahuhu! Think your favorite Americanized Chinese takeout, but elevated in a way that&#39;s fun and interesting. We got takeout through DoorDash and it was like having a fancy Chinese delivery thing -- loved it!<br><br>I really wanted to try the Dashpass exclusive Capital Curry Chow Mein because curry powder in your chow mein...a concept...and yes it did deliver!! Such a savory flavor, much more interesting than your regular chow mein. Also the veggies were cooked really well too.<br><br>Will recommend and order again and again :)",359,10,20
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=20,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,V2GmqT_FjvmUdCWOonfZrw,bfE51UhmgiidAz0Ys-R_JA,4/16/2023,5,0,5,2,4,False,,"They only have 1 GF entree, and I don&#39;t usually enjoy the dish flavors, but since the dessert is so good I want to try it one day. <br>This review is mainly for the boba banana oatmilk dessert~ Er mah gerrrd! It&#39;s SO good! I&#39;ve found myself craving it~ the banana flavor is not overpowering and everything about the dessert is perfect. I wish they had a location in the South Bay~ I miss you MamaHuHu! <br>Street parking~ indoor seating, and restrooms available.",359,10,20
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=20,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,Fo6YmhqnqxB9AQ24z25-tg,u0OTR_DAnqNfrc906_CJ1A,6/6/2023,4,3,0,0,0,False,,"We went here based on a recommendation from YouTube. The interior is stylish and cute with tables and booth seating. You order in the front and they bring you the food (with self clean-up). We ordered the rice plate with laaazi chicken (comes with house special and veggies), the sweet and spicy chicken sando, and side of west lake beef soup. Overall the food was flavorful but not very filling. I think portion size is decent but could use more meat. I did enjoy the sandwich (who wouldn&#39;t like fried chicken in a pineapple bun?) and would like to try other things on the menu!",359,10,20
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=20,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,G5iRcIKdj0zYhaOE978cUA,mHu8y3eH0p5eQcokPt6YFQ,12/12/2022,5,1,3,0,0,False,,"Mamahuhu is my go to for healthier comfort food that is thoughtfully sourced and cooked. I always get the mushroom mapo tofu which has great flavor but is also a bit too spicy for my low spice tolerance. It comes with a side of vegetables that tastes exactly like my mom&#39;s cooking. The egg roll is pretty standard but still delicious. <br>I appreciate their emphasis on sourcing local, organic, and ethical - which makes the price point quite reasonable. <br>The space itself is quirky and fun and I enjoy eating in.",359,10,20
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=20,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,2Z4sMCEma_Bd_RBDWmdPHA,TbUgsZ4KZmkcsfGXY23Fnw,5/24/2023,5,3,0,0,2,False,,"Really happy to have a quick takeout place for a meatless tasty meal! Have done takeout at Mamahuhu&#39;s (MMHH) several times before and was usually on the run, forgetting to post. Counter people are very nice, happily taking orders, answering questions Re: menu, very nice,  efficient service. I especially appreciate the quality of the proteins and produce used in MMHH&#39;s menu. Someone cares! Takeout is usually well packed. The dining room is modern, light and bright, with mixed booth and individual tables seating. As well as a nice park let outside. <br><br>Ordered: <br>*  Egg rolls - 2 egg rolls (cut in half) comes with a perfect sweet &amp; sour dipping sauce. Usually crispy and perfect. This time while still tasty it seemed like it was not well drained post-frying. <br>*  Mushroom Mapo tofu - really good meatless option (they also have a classic pork mp) that I asked for spicy. It was spicy! <br>*  Broccoli &amp; Shrooms (House Special) - organic shiitake, organic broccoli + cauliflower + dino kale (vegan). Great wok Hei!<br>*  Jasmine rice - usually fresh and fragrant <br><br>Have tried in past visits:<br>*  Classic Pork Mapo Tofu (House Special)<br>ground Niman Ranch pork, doubanjiang, fermented chili, Sichuan peppercorn, straight fire. Really good but once I discovered the meatless version - hallelujah!<br>*  Broccoli &amp; Beef (House Special)<br>black peppered grass-fed sirloin, organic broccoli + cauliflower + dino kale. This was a very well done upgraded classic Cantonese dish. Thought a bit salty but went great with steamed jasmine rice. <br>*  Crunchy Cabbage Salad<br>locally farmed carrots and daikon, asian pear, candied cashews, Hodo tofu cracker, sesame. Fresh, crunchy &amp; tasty. Thought the dressing could be used as a dip too. <br>*  West Lake Beef Soup - minced beef, egg whites, chicken stock, soft tofu, cilantro, white pepper. This was a miss for me. Texture was more like a congee (jook) but not quite one or the other. <br><br>Understand that MMHH&#39;s opened another location in Noe Valley. Which might explain the egg rolls not being as crispy or the rice not as fresh. This happens when other locations are opened.<br><br>MMHH also offers rice plates as an option. I love their vegan/vegetarian options and excellent grade of meats &amp; produce used and I&#39;ll be back to eat through the rest of the menu. Especially the famous Sweet &amp; Spicy Chicken Sandwich w/crispy rice-battered chicken, shredded cabbage and huhu sauce on homemade pineapple bun!",359,10,20
1,https://www.yelp.com/biz/mamahuhu-san-francisco-2,lXMdrPSUmA9HfoHosOvzbQ,358,https://www.yelp.com/biz/lXMdrPSUmA9HfoHosOvzbQ/props?start=20,lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,False,R8e67vwHJmuEg_vP16gh3Q,sQfvrC4-WfbvhHvcf30Tfw,7/22/2023,5,0,0,0,1,False,,"This place was so unique! Their fusion-y food was very special and delicious. I had: <br><br>* Tomato garlic chow mein (and the limited time capital curry chow mein): such an interesting chow mein, really savory, much more flavorful than the side of noodles you&#39;ll usually find at other Chinese restaurants, a little curry-like flavors. Highly recommend. <br><br>* Mapo tofu: so so delicious, savory, spicy, perfect. If you like mapo tofu, this is a must-get.",359,10,20
